ip,time,request,status,size,method,endpoint,protocol,is_failed_login,hour,day
130.237.218.86,2015-05-19 12:05:26+00:00,GET /presentations/logstash-1/css/theme/ui.all.css HTTP/1.1,200,47,GET,/presentations/logstash-1/css/theme/ui.all.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:03+00:00,GET /presentations/logstash-1/css/sh_style.css HTTP/1.1,200,3279,GET,/presentations/logstash-1/css/sh_style.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:38+00:00,GET /presentations/logstash-1/file/style.css HTTP/1.1,200,573,GET,/presentations/logstash-1/file/style.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:26+00:00,GET /presentations/logstash-1/js/jquery-1.4.2.min.js HTTP/1.1,200,72173,GET,/presentations/logstash-1/js/jquery-1.4.2.min.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:57+00:00,GET /presentations/logstash-1/js/jquery.cycle.all.js HTTP/1.1,200,44129,GET,/presentations/logstash-1/js/jquery.cycle.all.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:40+00:00,GET /presentations/logstash-1/js/jquery-print.js HTTP/1.1,200,3344,GET,/presentations/logstash-1/js/jquery-print.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:03+00:00,GET /presentations/logstash-1/js/jquery.batchImageLoad.js HTTP/1.1,200,1711,GET,/presentations/logstash-1/js/jquery.batchImageLoad.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:18+00:00,GET /presentations/logstash-1/js/jquery.doubletap-0.1.js HTTP/1.1,200,3037,GET,/presentations/logstash-1/js/jquery.doubletap-0.1.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:59+00:00,GET /presentations/logstash-1/js/fg.menu.js HTTP/1.1,200,23668,GET,/presentations/logstash-1/js/fg.menu.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:33+00:00,GET /presentations/logstash-1/js/showoff.js HTTP/1.1,200,13612,GET,/presentations/logstash-1/js/showoff.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:53+00:00,GET /presentations/logstash-1/js/jTypeWriter.js HTTP/1.1,200,3088,GET,/presentations/logstash-1/js/jTypeWriter.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:36+00:00,GET /presentations/logstash-1/js/sh_main.min.js HTTP/1.1,200,5305,GET,/presentations/logstash-1/js/sh_main.min.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:39+00:00,GET /presentations/logstash-1/js/core.js HTTP/1.1,200,2195,GET,/presentations/logstash-1/js/core.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:58+00:00,GET /presentations/logstash-1/js/showoffcore.js HTTP/1.1,200,334,GET,/presentations/logstash-1/js/showoffcore.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:15+00:00,GET /presentations/logstash-1/js/coffee-script.js HTTP/1.1,200,166159,GET,/presentations/logstash-1/js/coffee-script.js,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:17+00:00,GET /presentations/logstash-1/file/about-me/tequila-face.jpg HTTP/1.1,200,196054,GET,/presentations/logstash-1/file/about-me/tequila-face.jpg,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:11+00:00,GET /presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png HTTP/1.1,200,52878,GET,/presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:46+00:00,GET /presentations/logstash-1/css/theme/ui.theme.css HTTP/1.1,200,17041,GET,/presentations/logstash-1/css/theme/ui.theme.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:17+00:00,GET /presentations/logstash-1/css/theme/ui.base.css HTTP/1.1,200,252,GET,/presentations/logstash-1/css/theme/ui.base.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:14+00:00,GET /presentations/logstash-1/file/intro-logging-problems/RageFace.png HTTP/1.1,200,19917,GET,/presentations/logstash-1/file/intro-logging-problems/RageFace.png,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:34+00:00,GET /presentations/logstash-1/file/intro-logging-problems/xkcd.png HTTP/1.1,200,80663,GET,/presentations/logstash-1/file/intro-logging-problems/xkcd.png,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:10+00:00,GET /presentations/logstash-1/css/theme/ui.core.css HTTP/1.1,200,1352,GET,/presentations/logstash-1/css/theme/ui.core.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:01+00:00,GET /presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png HTTP/1.1,200,100207,GET,/presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:18+00:00,GET /presentations/logstash-1/css/theme/ui.accordion.css HTTP/1.1,200,711,GET,/presentations/logstash-1/css/theme/ui.accordion.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 12:05:56+00:00,GET /presentations/logstash-1/css/theme/ui.datepicker.css HTTP/1.1,200,3936,GET,/presentations/logstash-1/css/theme/ui.datepicker.css,HTTP/1.1,False,12,Tuesday
130.237.218.86,2015-05-19 13:05:29+00:00,GET /presentations/logstash-1/css/theme/ui.dialog.css HTTP/1.1,200,1154,GET,/presentations/logstash-1/css/theme/ui.dialog.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:59+00:00,GET /presentations/logstash-1/css/theme/ui.progressbar.css HTTP/1.1,200,169,GET,/presentations/logstash-1/css/theme/ui.progressbar.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:30+00:00,GET /presentations/logstash-1/css/theme/ui.resizable.css HTTP/1.1,200,993,GET,/presentations/logstash-1/css/theme/ui.resizable.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:24+00:00,GET /presentations/logstash-1/css/theme/ui.slider.css HTTP/1.1,200,929,GET,/presentations/logstash-1/css/theme/ui.slider.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:40+00:00,GET /presentations/logstash-1/css/theme/ui.tabs.css HTTP/1.1,200,590,GET,/presentations/logstash-1/css/theme/ui.tabs.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:13+00:00,GET /presentations/logstash-1/file/logstash/logstash.png HTTP/1.1,200,47731,GET,/presentations/logstash-1/file/logstash/logstash.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:50+00:00,GET /presentations/logstash-1/file/logstash-roadmap/kibana.png HTTP/1.1,200,56686,GET,/presentations/logstash-1/file/logstash-roadmap/kibana.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:23+00:00,GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png HTTP/1.1,200,21820,GET,/presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:12+00:00,GET /presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png HTTP/1.1,200,121,GET,/presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:26+00:00,GET /presentations/logstash-1/file/logstash/single-host-example.png HTTP/1.1,200,123091,GET,/presentations/logstash-1/file/logstash/single-host-example.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:07+00:00,GET /presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png HTTP/1.1,200,4379,GET,/presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:04+00:00,GET /image/logstash.png HTTP/1.1,404,298,GET,/image/logstash.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:14+00:00,GET /presentations/logstash-1/file/logstash/multi-host-example.png HTTP/1.1,200,196093,GET,/presentations/logstash-1/file/logstash/multi-host-example.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:32+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:55+00:00,GET /presentations/logstash-1/ HTTP/1.1,200,53270,GET,/presentations/logstash-1/,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:19+00:00,GET /presentations/logstash-1/css/reset.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/reset.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:32+00:00,GET /presentations/logstash-1/css/showoff.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/showoff.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:49+00:00,GET /presentations/logstash-1/js/jquery.cycle.all.js HTTP/1.1,200,44129,GET,/presentations/logstash-1/js/jquery.cycle.all.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:11+00:00,GET /presentations/logstash-1/js/jquery-1.4.2.min.js HTTP/1.1,200,72173,GET,/presentations/logstash-1/js/jquery-1.4.2.min.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:31+00:00,GET /presentations/logstash-1/js/jquery-print.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/jquery-print.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:40+00:00,GET /presentations/logstash-1/css/fg.menu.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/fg.menu.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:29+00:00,GET /presentations/logstash-1/css/theme/ui.all.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.all.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:02+00:00,GET /presentations/logstash-1/css/sh_style.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/sh_style.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:21+00:00,GET /presentations/logstash-1/file/style.css HTTP/1.1,304,-,GET,/presentations/logstash-1/file/style.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:01+00:00,GET /presentations/logstash-1/js/jquery.batchImageLoad.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/jquery.batchImageLoad.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:33+00:00,GET /presentations/logstash-1/js/fg.menu.js HTTP/1.1,200,23668,GET,/presentations/logstash-1/js/fg.menu.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:47+00:00,GET /presentations/logstash-1/js/jquery.doubletap-0.1.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/jquery.doubletap-0.1.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:09+00:00,GET /presentations/logstash-1/js/showoff.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/showoff.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:53+00:00,GET /presentations/logstash-1/js/jTypeWriter.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/jTypeWriter.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:24+00:00,GET /presentations/logstash-1/js/sh_main.min.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/sh_main.min.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:33+00:00,GET /presentations/logstash-1/js/core.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/core.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:52+00:00,GET /presentations/logstash-1/js/showoffcore.js HTTP/1.1,304,-,GET,/presentations/logstash-1/js/showoffcore.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:07+00:00,GET /presentations/logstash-1/file/about-me/tequila-face.jpg HTTP/1.1,304,-,GET,/presentations/logstash-1/file/about-me/tequila-face.jpg,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:33+00:00,GET /presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:13+00:00,GET /presentations/logstash-1/js/coffee-script.js HTTP/1.1,200,166159,GET,/presentations/logstash-1/js/coffee-script.js,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:30+00:00,GET /presentations/logstash-1/file/intro-logging-problems/xkcd.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/intro-logging-problems/xkcd.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:41+00:00,GET /presentations/logstash-1/css/theme/ui.base.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.base.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:21+00:00,GET /presentations/logstash-1/css/theme/ui.theme.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.theme.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:22+00:00,GET /presentations/logstash-1/file/logstash/logstash.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/logstash/logstash.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:01+00:00,GET /presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:19+00:00,GET /presentations/logstash-1/file/intro-logging-problems/RageFace.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/intro-logging-problems/RageFace.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:50+00:00,GET /presentations/logstash-1/file/logstash/single-host-example.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/logstash/single-host-example.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:09+00:00,GET /presentations/logstash-1/css/theme/ui.core.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.core.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:01+00:00,GET /presentations/logstash-1/css/theme/ui.accordion.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.accordion.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:50+00:00,GET /presentations/logstash-1/css/theme/ui.datepicker.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.datepicker.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:46+00:00,GET /presentations/logstash-1/css/theme/ui.dialog.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.dialog.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:59+00:00,GET /presentations/logstash-1/css/theme/ui.resizable.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.resizable.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:23+00:00,GET /presentations/logstash-1/css/theme/ui.progressbar.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.progressbar.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:50+00:00,GET /presentations/logstash-1/css/theme/ui.tabs.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.tabs.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:30+00:00,GET /presentations/logstash-1/css/theme/ui.slider.css HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/ui.slider.css,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:03+00:00,GET /presentations/logstash-1/file/logstash/multi-host-example.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/logstash/multi-host-example.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:37+00:00,GET /presentations/logstash-1/file/logstash-roadmap/kibana.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/logstash-roadmap/kibana.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:24+00:00,GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png HTTP/1.1,304,-,GET,/presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:43+00:00,GET /presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:34+00:00,GET /presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png HTTP/1.1,304,-,GET,/presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png,HTTP/1.1,False,13,Tuesday
130.237.218.86,2015-05-19 13:05:15+00:00,GET /image/logstash.png HTTP/1.1,404,298,GET,/image/logstash.png,HTTP/1.1,False,13,Tuesday
141.89.226.149,2015-05-19 13:05:29+00:00,GET /articles/openldap-with-saslauthd/ HTTP/1.1,200,12700,GET,/articles/openldap-with-saslauthd/,HTTP/1.1,False,13,Tuesday
141.89.226.149,2015-05-19 13:05:03+00:00,GET /articles/openldap-with-saslauthd/ HTTP/1.1,200,12700,GET,/articles/openldap-with-saslauthd/,HTTP/1.1,False,13,Tuesday
63.223.125.175,2015-05-19 13:05:13+00:00,GET / HTTP/1.0,200,37932,GET,/,HTTP/1.0,False,13,Tuesday
63.223.125.175,2015-05-19 13:05:32+00:00,GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.0,200,8948,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.0,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:30+00:00,GET /projects/xdotool/ HTTP/1.1,200,12292,GET,/projects/xdotool/,HTTP/1.1,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:32+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:24+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:19+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:01+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,13,Tuesday
138.96.204.237,2015-05-19 13:05:45+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:05+00:00,GET /projects/keynav/keynav.html HTTP/1.1,200,191,GET,/projects/keynav/keynav.html,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:09+00:00,GET /projects/keynav/keynav.swf HTTP/1.1,200,897956,GET,/projects/keynav/keynav.swf,HTTP/1.1,False,13,Tuesday
82.136.45.164,2015-05-19 13:05:13+00:00,GET /blog/geekery/headless-wrapper-for-ephemeral-xservers.html HTTP/1.1,200,11902,GET,/blog/geekery/headless-wrapper-for-ephemeral-xservers.html,HTTP/1.1,False,13,Tuesday
82.136.45.164,2015-05-19 13:05:52+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,13,Tuesday
82.136.45.164,2015-05-19 13:05:21+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,13,Tuesday
82.136.45.164,2015-05-19 13:05:28+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,13,Tuesday
82.136.45.164,2015-05-19 13:05:47+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:19+00:00,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9316,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:12+00:00,GET /blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10021,GET,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:41+00:00,GET /blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,13358,GET,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:19+00:00,GET /blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11113,GET,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:43+00:00,GET /blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8948,GET,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:32+00:00,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10756,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:10+00:00,GET /blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11118,GET,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:40+00:00,GET /blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9514,GET,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:47+00:00,GET /blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11936,GET,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
108.171.116.194,2015-05-19 13:05:11+00:00,GET /blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8764,GET,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,13,Tuesday
208.91.156.11,2015-05-19 13:05:04+00:00,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,False,13,Tuesday
46.105.14.53,2015-05-19 13:05:12+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:57+00:00,GET /projects/keynav/ HTTP/1.1,200,18985,GET,/projects/keynav/,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:23+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:38+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:49+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:07+00:00,GET /projects/keynav/demo-thumb.png HTTP/1.1,200,15141,GET,/projects/keynav/demo-thumb.png,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:14+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:20+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,13,Tuesday
88.103.19.195,2015-05-19 13:05:33+00:00,GET /projects/keynav/ HTTP/1.1,200,18985,GET,/projects/keynav/,HTTP/1.1,False,13,Tuesday
68.4.202.231,2015-05-19 13:05:35+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,13,Tuesday
66.249.73.185,2015-05-19 13:05:22+00:00,GET /files/rubygems615/java-ssl-debug.txt HTTP/1.1,200,22869910,GET,/files/rubygems615/java-ssl-debug.txt,HTTP/1.1,False,13,Tuesday
93.191.160.193,2015-05-19 13:05:03+00:00,GET /blog/geekery/xvfb-firefox.html HTTP/1.1,200,10975,GET,/blog/geekery/xvfb-firefox.html,HTTP/1.1,False,13,Tuesday
93.191.160.193,2015-05-19 13:05:32+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,13,Tuesday
